13148429,df.mean,not matched
13148429,df.reindex,not matched
13148429,df.set_index,not matched
13148429,reindex,pandas.Index.reindex,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.reindex.html#pandas.Index.reindex,method,pandas,4
13148429,df.reindex(),not matched
13148429,reindex_axis,pandas.Panel.reindex_axis,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.reindex_axis.html#pandas.Panel.reindex_axis,method,pandas,2
13148429,df.reindex_axis,not matched
13148429,insert(),ttk.Notebook.insert(),https://docs.python.org/2/library/ttk.html#ttk.Notebook.insert,method,python,8
13148429,df.insert,not matched
13148429,df.mean,not matched
13148429,pivot,pandas.DataFrame.pivot,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.pivot.html#pandas.DataFrame.pivot,method,pandas,2
12182744,apply,pandas.Series.apply,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.apply.html#pandas.Series.apply,method,pandas,10
12182744,functools.partial,functools.partial,https://docs.python.org/2/library/functools.html#functools.partial,functools,method,1
20915118,join,string.join,https://docs.python.org/2/library/string.html#string.join,method,python,16
20915118,pd.merge(),pandas.merge(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.merge.html#pandas.merge,pandas,method,1
41260764,merge,heapq.merge,https://docs.python.org/2/library/heapq.html#heapq.merge,method,python,3
41260764,reindex,pandas.Index.reindex,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.reindex.html#pandas.Index.reindex,method,pandas,4
41260764,reindex_like,pandas.Panel.reindex_like,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Panel.reindex_like.html#pandas.Panel.reindex_like,method,pandas,3
41260764,loc,not matched
41260764,set_index,set_index,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.set_index.html#pandas.DataFrame.set_index,pandas.DataFrame,method,1
38579921,df.copy(),not matched
38579921,df.copy(),not matched
38579921,.copy(),pandas.DataFrame.copy(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.copy.html#pandas.DataFrame.copy,method,pandas,46
38579921,df.copy(),not matched
38579921,df.copy(),not matched
12850345,append,pipes.Template.append,https://docs.python.org/2/library/pipes.html#pipes.Template.append,method,python,14
12850345,ignore_index,not matched
12850345,pd.concat,pandas.concat,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.concat.html#pandas.concat,pandas,method,1
16175874,searchsorted,pandas.Series.searchsorted,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Series.searchsorted.html#pandas.Series.searchsorted,method,pandas,14
20297332,df.shape,not matched
20297332,df.shape,not matched
20297332,df.shape,not matched
20297332,df.shape,not matched
20297332,len,none.len,https://docs.python.org/2/library/functions.html#len,method,python,2
13411544,df.drop,not matched
13411544,df.drop,not matched
13411544,df.pop,not matched
13411544,dtypes,not matched
13411544,df.dtypes,not matched
13411544,dtypes,not matched
13411544,dtypes,not matched
13411544,.ix,not matched
13411544,.loc,not matched
13411544,.iloc,not matched
13411544,df.dtypes,not matched
13411544,dtypes,not matched
13411544,dtypes,not matched
13411544,df.drop,not matched
13411544,drop(),pandas.DataFrame.drop(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.drop.html#pandas.DataFrame.drop,method,pandas,4
16476924,iterrows,iterrows,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.iterrows.html#pandas.DataFrame.iterrows,pandas.DataFrame,method,1
16476924,dtypes,not matched
16476924,iterrows(),iterrows(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.iterrows.html#pandas.DataFrame.iterrows,pandas.DataFrame,method,1
